state_name,state_number,accidents,fatalities,fatalities_per_accident,accidents_per_100k,hour_of_day,land_use_urban,national_highway_system,num_vehicles,num_nonmotorists,num_motorists,num_fatalities,num_drunk_drivers,vehicle_year,rollover,previous_dwi_convictions,previous_speeding_convictions,speeding_related,speed_limit,driver_vision_obscured,is_weekend,multiple_vehicles,nonmotorist_involved,multiple_motorists,drunk_driver_involved,multiple_fatalities,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,roadway_type_County Road,roadway_type_Interstate,roadway_type_Local Street – Municipality,roadway_type_Local Street – Township,roadway_type_Other,roadway_type_State Highway,roadway_type_U.S. Highway,intersection_Four-Way Intersection,intersection_Not an Intersection,intersection_T-Intersection,light_condition_Dark – Lighted,light_condition_Dark – Not Lighted,light_condition_Dawn,light_condition_Daylight,light_condition_Dusk,atmospheric_conditions_Clear,atmospheric_conditions_Cloudy,"atmospheric_conditions_Fog, Smog, Smoke",atmospheric_conditions_Rain,atmospheric_conditions_Snow,manner_of_collision_Angle,manner_of_collision_Front-to-Front,manner_of_collision_Front-to-Rear,manner_of_collision_Not Collision with Motor Vehicle in Transport,manner_of_collision_Sideswipe – Opposite Direction,manner_of_collision_Sideswipe – Same Direction,body_type_2-Door Sedan/Hardtop/Coupe,body_type_3-Door/2-Door Hatchback,body_type_4-Door Sedan/Hardtop,body_type_5-Door/4-Door Hatchback,"body_type_Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",body_type_Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),body_type_Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),body_type_Large Van – Includes Van-Based Buses,body_type_Minivan,body_type_Motorcycle,"body_type_Single-Unit Straight Truck or Cab-Chassis (GVWR > 26,000 lbs) (Since 2011)",body_type_Standard Pickup,body_type_Station Wagon (Excluding Van and Truck-Based),"body_type_Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",vehicle_conditions_None,vehicle_conditions_Tires,part_of_day_day,part_of_day_evening,part_of_day_morning,part_of_day_night,age,sex,air_bag_deployed,fatality,person_type_Driver of a Motor Vehicle In-Transport,person_type_Passenger of a Motor Vehicle In-Transport,injury_severity_Fatal Injury (K),injury_severity_No Apparent Injury (O),injury_severity_Possible Injury (C),injury_severity_Suspected Minor Injury (B),injury_severity_Suspected Serious Injury (A),seating_position_Front Seat – Left Side (Driver's Side),seating_position_Front Seat – Right Side,seating_position_Other Passenger in Enclosed Passenger or Cargo Area (Since 2009),seating_position_Second Seat – Left Side,seating_position_Second Seat – Middle,seating_position_Second Seat – Right Side,ejection_Not Applicable,ejection_Not Ejected,ejection_Partially Ejected,ejection_Totally Ejected,safety_equipment_use_Child Restraint Type Unknown,safety_equipment_use_DOT-Compliant Motorcycle Helmet,"safety_equipment_use_Helmet, Unknown if DOT-Compliant",safety_equipment_use_Lap and Shoulder Belt Used,safety_equipment_use_No Helmet,safety_equipment_use_None Used,safety_equipment_use_Not Applicable,safety_equipment_use_Restraint Used – Type Unknown,state_code
Oklahoma,40,609.0,666.0,1.093584691784519,15.543010012731346,13.100064557779213,0.394448030987734,0.34021949644932215,1.868302130406714,0.10845706907682376,2.8766946417043253,1.1149128469980634,0.2530664945125888,2005.6216914138154,0.22724338282763074,0.022595222724338282,0.19173660426081343,0.1723692704970949,55.842479018721754,0.05358295674628793,0.3092317624273725,0.6546158812136863,0.09554551323434474,0.7701743060038735,0.24661071659134925,0.09038089089735313,0.16074887023886378,0.1329890251775339,0.16526791478373143,0.14396384764364106,0.13234344738540993,0.11943189154293092,0.14525500322788895,0.13492575855390573,0.14138153647514526,0.1736604260813428,0.0,0.010329244673983214,0.2395093608779858,0.2989025177533893,0.18463524854744998,0.7591994835377663,0.05551969012265978,0.10071013557133635,0.2750161394448031,0.017430600387346677,0.5894125242091672,0.017430600387346677,0.6132989025177534,0.29373789541639767,0.009038089089735314,0.07230471271788251,0.0032278889606197547,0.3182698515171078,0.12846998063266624,0.1103938024531956,0.394448030987734,0.009038089089735314,0.035506778566817304,0.040025823111684955,0.012265978050355068,0.22401549386701097,0.014202711426726921,0.028405422853453842,0.10200129115558425,0.040671400903808906,0.008392511297611363,0.025177533892834086,0.09167204648160103,0.006455777921239509,0.2207876049063912,0.02646868947708199,0.09941897998708844,0.9799870884441575,0.011620400258231117,0.26920593931568754,0.3576500968366688,0.18592640413169786,0.18721755971594578,37.243104806934596,0.6674546887312844,0.4022852639873917,0.4148936170212766,0.6501182033096927,0.3463356973995272,0.4148936170212766,0.2375886524822695,0.07722616233254531,0.15405831363278172,0.11623325453112687,0.6524822695035462,0.17494089834515367,0.013790386130811664,0.06343577620173364,0.019700551615445233,0.0508274231678487,0.08431836091410559,0.7943262411347518,0.0252167060677699,0.09613869188337273,0.002364066193853428,0.0,0.02364066193853428,0.5598896769109535,0.06540583136327817,0.285263987391647,0.02009456264775414,0.0003940110323089047,OK
Oregon,41,429.5,472.0,1.098382646854362,10.594101665658771,13.311989100817438,0.4100817438692098,0.5803814713896458,2.0790190735694822,0.14577656675749318,3.1430517711171664,1.1226158038147138,0.2956403269754768,2002.9645776566758,0.1335149863760218,0.02861035422343324,0.2615803814713896,0.24114441416893734,50.14986376021798,0.035422343324250684,0.2997275204359673,0.6934604904632152,0.1362397820163488,0.8010899182561307,0.28746594005449594,0.09809264305177112,0.17029972752043596,0.13896457765667575,0.12806539509536785,0.17166212534059946,0.14850136239782016,0.11444141689373297,0.12806539509536785,0.18528610354223432,0.12125340599455041,0.1307901907356948,0.0,0.0013623978201634877,0.33651226158038144,0.21934604904632152,0.12670299727520437,0.779291553133515,0.09400544959128065,0.11307901907356949,0.33923705722070846,0.025885558583106268,0.4822888283378747,0.03678474114441417,0.5912806539509536,0.22888283378746593,0.021798365122615803,0.11035422343324251,0.02316076294277929,0.30926430517711173,0.22752043596730245,0.09128065395095368,0.3569482288828338,0.004087193460490463,0.008174386920980926,0.031335149863760216,0.02861035422343324,0.25885558583106266,0.01907356948228883,0.035422343324250684,0.1008174386920981,0.0340599455040872,0.008174386920980926,0.04087193460490463,0.08446866485013624,0.01634877384196185,0.167574931880109,0.055858310626702996,0.0681198910081744,0.9713896457765667,0.009536784741144414,0.2574931880108992,0.36648501362397823,0.18256130790190736,0.19346049046321526,39.27258320126783,0.6656101426307448,0.40332805071315375,0.4294770206022187,0.6568938193343898,0.3415213946117274,0.4294770206022187,0.196513470681458,0.10301109350237718,0.14976228209191758,0.12123613312202852,0.6568938193343898,0.16957210776545167,0.011885895404120444,0.05309033280507131,0.022979397781299524,0.0554675118858954,0.09667194928684628,0.8066561014263075,0.01584786053882726,0.08003169572107766,0.03803486529318542,0.07923930269413629,0.008716323296354992,0.6751188589540412,0.0071315372424722665,0.15055467511885895,0.020602218700475437,0.0,OR
Pennsylvania,42,1095.0,1194.0,1.0904204921533043,8.565690044127422,12.79906204906205,0.47619047619047616,0.4246031746031746,3.430735930735931,0.15800865800865802,5.462481962481962,1.1547619047619047,0.2453102453102453,2005.6511544011544,0.1305916305916306,0.027777777777777776,0.14321789321789322,0.2774170274170274,44.20454545454545,0.06349206349206349,0.2987012987012987,0.6554834054834054,0.12012987012987013,0.7388167388167388,0.23953823953823955,0.1111111111111111,0.1746031746031746,0.12626262626262627,0.16558441558441558,0.1331168831168831,0.12914862914862915,0.13600288600288601,0.13528138528138528,0.005411255411255411,0.11976911976911978,0.047979797979797977,0.07034632034632035,0.0,0.5818903318903319,0.1746031746031746,0.15476190476190477,0.7427849927849928,0.10137085137085138,0.1323953823953824,0.23556998556998557,0.020923520923520924,0.5836940836940837,0.024531024531024532,0.8300865800865801,0.0036075036075036075,0.018037518037518036,0.08333333333333333,0.05663780663780664,0.26262626262626265,0.14826839826839827,0.1075036075036075,0.4282106782106782,0.0284992784992785,0.01948051948051948,0.04040404040404041,0.017676767676767676,0.29797979797979796,0.01875901875901876,0.027056277056277056,0.1518759018759019,0.023809523809523808,0.012987012987012988,0.03354978354978355,0.10678210678210678,0.015873015873015872,0.09126984126984126,0.04256854256854257,0.06313131313131314,0.95995670995671,0.020562770562770564,0.3116883116883117,0.3152958152958153,0.20346320346320346,0.16955266955266957,40.994248366013075,0.6611764705882353,0.4117647058823529,0.42745098039215684,0.6920261437908497,0.3016993464052288,0.42745098039215684,0.25673202614379087,0.06718954248366013,0.09803921568627451,0.0815686274509804,0.6943790849673203,0.15869281045751635,0.021437908496732026,0.052026143790849674,0.013071895424836602,0.0457516339869281,0.10300653594771242,0.7986928104575164,0.02562091503267974,0.07215686274509804,0.022222222222222223,0.035555555555555556,0.012287581699346406,0.5338562091503268,0.06326797385620915,0.28627450980392155,0.021437908496732026,0.0020915032679738564,PA
Rhode Island,44,44.5,48.0,1.080030487804878,4.212239677240803,12.049504950495049,0.801980198019802,0.38613861386138615,1.891089108910891,0.22772277227722773,2.742574257425743,1.1386138613861385,0.39603960396039606,2005.90099009901,0.1485148514851485,0.0297029702970297,0.18811881188118812,0.36633663366336633,40.198019801980195,0.24752475247524752,0.27722772277227725,0.5346534653465347,0.22772277227722773,0.594059405940594,0.39603960396039606,0.13861386138613863,0.0891089108910891,0.12871287128712872,0.13861386138613863,0.13861386138613863,0.25742574257425743,0.1188118811881188,0.12871287128712872,0.0,0.2376237623762376,0.1485148514851485,0.0,0.0,0.4158415841584158,0.19801980198019803,0.019801980198019802,0.8118811881188119,0.16831683168316833,0.24752475247524752,0.21782178217821782,0.0,0.48514851485148514,0.04950495049504951,0.8415841584158416,0.07920792079207921,0.009900990099009901,0.0594059405940594,0.009900990099009901,0.18811881188118812,0.1485148514851485,0.1188118811881188,0.49504950495049505,0.0,0.04950495049504951,0.019801980198019802,0.0297029702970297,0.33663366336633666,0.019801980198019802,0.039603960396039604,0.18811881188118812,0.0297029702970297,0.019801980198019802,0.039603960396039604,0.07920792079207921,0.009900990099009901,0.04950495049504951,0.06930693069306931,0.019801980198019802,0.9900990099009901,0.009900990099009901,0.22772277227722773,0.37623762376237624,0.12871287128712872,0.26732673267326734,33.77215189873418,0.6835443037974683,0.43670886075949367,0.4177215189873418,0.6455696202531646,0.35443037974683544,0.4177215189873418,0.25949367088607594,0.14556962025316456,0.11392405063291139,0.056962025316455694,0.6455696202531646,0.15822784810126583,0.006329113924050633,0.056962025316455694,0.012658227848101266,0.056962025316455694,0.08860759493670886,0.8037974683544303,0.0189873417721519,0.08860759493670886,0.0,0.012658227848101266,0.02531645569620253,0.5632911392405063,0.05063291139240506,0.25949367088607594,0.006329113924050633,0.0189873417721519,RI
South Carolina,45,926.0,999.5,1.07929824520473,18.801013047814735,13.18147159740755,0.43881052230270684,0.24399542508577965,1.8574151734654976,0.11818528402592451,2.696149447197865,1.100648112847884,0.3118566526877621,2004.7750667174992,0.14258482653450247,0.0472741136103698,0.3427373236751811,0.25314525352649636,48.675181090354556,0.003812428516965307,0.310331681280976,0.6389630194433854,0.11132291269538697,0.7365611894776973,0.3042317956538315,0.07510484178421654,0.1540221120853984,0.1330537552420892,0.1788028974456729,0.1315287838353031,0.1391536408692337,0.11894776972931757,0.14449104079298514,0.03812428516965307,0.10789172703011818,0.0003812428516965307,0.0,0.0,0.5615707205489897,0.29165078154784596,0.14830346930995045,0.7224552039649257,0.1280975981700343,0.08844834159359512,0.30728173846740375,0.025543271063667557,0.5017155928326343,0.03240564239420511,0.8543652306519253,0.06099885627144491,0.01105604269919939,0.07243614182234083,0.0,0.26153259626382,0.15821578345406023,0.11017918414029737,0.41936713686618377,0.023255813953488372,0.02744948532215021,0.04803659931376287,0.008768585589020206,0.29965688143347313,0.01067479984750286,0.031643156690812045,0.12581014105985514,0.040030499428135725,0.012962256957682043,0.02744948532215021,0.10636675562333206,0.008006099885627144,0.1414410979794129,0.030499428135722456,0.05566145634769348,0.987800228745711,0.008387342737323675,0.24208921082729698,0.3579870377430423,0.1887152115897827,0.211208539839878,38.59807241469132,0.6605886949726492,0.4149518103672831,0.4115655118520448,0.6803855170617348,0.31909351393592084,0.4115655118520448,0.2781974472518885,0.11174785100286533,0.10237040896066683,0.09611878093253451,0.680646001562907,0.16566814274550665,0.003907267517582704,0.0619953112789789,0.014587132065642095,0.05261786923678041,0.11357124251107059,0.7986454805939046,0.014587132065642095,0.07319614482938265,0.02135972909611878,0.0,0.027090388121906745,0.6311539463401927,0.0804897108622037,0.22349570200573066,0.006251628028132326,0.0007814535035165407,SC
South Dakota,46,109.5,125.0,1.1406930030130567,12.759247220143598,13.177700348432056,0.16376306620209058,0.4912891986062718,1.613240418118467,0.05226480836236934,2.602787456445993,1.1637630662020906,0.33797909407665505,2003.341463414634,0.32752613240418116,0.05574912891986063,0.24041811846689895,0.1986062717770035,56.55052264808362,0.05226480836236934,0.34843205574912894,0.5609756097560976,0.04878048780487805,0.7212543554006968,0.3310104529616725,0.11498257839721254,0.1986062717770035,0.10104529616724739,0.17421602787456447,0.17421602787456447,0.10801393728222997,0.13240418118466898,0.11149825783972125,0.289198606271777,0.17421602787456447,0.07317073170731707,0.003484320557491289,0.0,0.20209059233449478,0.2578397212543554,0.1602787456445993,0.7804878048780488,0.059233449477351915,0.03832752613240418,0.2613240418118467,0.017421602787456445,0.6411149825783972,0.041811846689895474,0.7839721254355401,0.17770034843205576,0.0,0.017421602787456445,0.006968641114982578,0.23344947735191637,0.14982578397212543,0.09059233449477352,0.4878048780487805,0.024390243902439025,0.013937282229965157,0.020905923344947737,0.003484320557491289,0.20209059233449478,0.0,0.027874564459930314,0.10452961672473868,0.04878048780487805,0.010452961672473868,0.04878048780487805,0.1951219512195122,0.006968641114982578,0.21602787456445993,0.010452961672473868,0.05226480836236934,0.9512195121951219,0.024390243902439025,0.32752613240418116,0.3867595818815331,0.16376306620209058,0.12195121951219512,37.92967032967033,0.6945054945054945,0.2989010989010989,0.4857142857142857,0.6263736263736264,0.37362637362637363,0.4857142857142857,0.14285714285714285,0.04395604395604396,0.13406593406593406,0.1934065934065934,0.6263736263736264,0.1912087912087912,0.0,0.08131868131868132,0.03076923076923077,0.05714285714285714,0.15384615384615385,0.6285714285714286,0.017582417582417582,0.2,0.015384615384615385,0.0,0.03956043956043956,0.35604395604395606,0.12307692307692308,0.44395604395604393,0.002197802197802198,0.0,SD
Tennessee,47,925.0,999.5,1.0806479556479558,13.973710222027862,13.167148362235068,0.49903660886319845,0.4479768786127168,1.9446050096339114,0.08188824662813102,2.882947976878613,1.1209055876685934,0.24951830443159922,2004.3352601156068,0.17148362235067438,0.03901734104046243,0.21290944123314065,0.11368015414258188,48.658477842003855,0.008670520231213872,0.3044315992292871,0.6820809248554913,0.07514450867052024,0.7764932562620424,0.23940269749518303,0.08092485549132948,0.1613680154142582,0.1199421965317919,0.17533718689788053,0.12909441233140656,0.1546242774566474,0.12764932562620424,0.13198458574181118,0.15173410404624277,0.14595375722543352,0.11078998073217726,0.0,0.001445086705202312,0.3159922928709056,0.27408477842003853,0.12716763005780346,0.7740847784200385,0.0968208092485549,0.10597302504816955,0.24807321772639693,0.010115606936416185,0.6026011560693642,0.030828516377649325,0.7630057803468208,0.12042389210019268,0.010597302504816955,0.09489402697495183,0.00674373795761079,0.26734104046242774,0.19990366088631983,0.11271676300578035,0.37475915221579964,0.015895953757225433,0.020712909441233142,0.05057803468208093,0.011560693641618497,0.2663776493256262,0.014932562620423893,0.055876685934489405,0.13246628131021196,0.031791907514450865,0.010115606936416185,0.03468208092485549,0.08477842003853564,0.014450867052023121,0.1464354527938343,0.030346820809248554,0.059248554913294796,0.9696531791907514,0.015895953757225433,0.32996146435452794,0.33140655105973027,0.18208092485549132,0.1565510597302505,39.37382927481937,0.6440995450896441,0.41664436713941666,0.42493979127642495,0.6767460529836767,0.3213807867273214,0.42493979127642495,0.22638480064222638,0.10141824993310142,0.12924805994112926,0.11800909820711801,0.6772812416376773,0.1691196146641691,0.01123896173401124,0.05030773347605031,0.016323253947016322,0.04977254482204977,0.0850949959860851,0.8282044420658282,0.017126036928017126,0.06957452502006957,0.0037463205780037465,0.07198287396307199,0.0008027829810008028,0.5857639818035858,0.009633395772009633,0.26705913834626704,0.00561948086700562,0.006422263848006422,TN
Texas,48,3308.5,3689.5,1.1154250818458982,11.944728996950175,12.358693194664255,0.5582184037983269,0.555392267691612,1.9517295952973095,0.16934207551435676,2.9543296405154873,1.1504634863215013,0.2753787022382998,2006.1654985304092,0.18290752882658828,0.020235134524078678,0.24756952294822518,0.2104906172281257,55.97162559348858,0.016730725751752204,0.33574496947773,0.6514808953199186,0.14288944155550531,0.7490391137237169,0.2624915215916799,0.11146280804883563,0.16041148541713768,0.1347501695681664,0.17465521139498077,0.16108975808274925,0.12581957947094732,0.12028035270178612,0.12299344336423242,0.06093149446077323,0.16730725751752204,0.14175898711281934,0.0015826362197603437,0.21806466199412164,0.18709021026452635,0.17759439294596427,0.1098801718290753,0.8133619715125481,0.07641872032557089,0.21162107167081168,0.2890572009947999,0.01853945286004974,0.4606601853945286,0.01706986208455799,0.7144472077775266,0.18663802848745195,0.01458286231064888,0.07913181098801718,0.0012434998869545557,0.21693420755143566,0.15860275830884016,0.14221116888989374,0.42889441555505314,0.01876554374858693,0.023965634184942346,0.046461677594392944,0.008478408320144699,0.25390006782726654,0.010061044539905042,0.02916572462129776,0.09507121862988921,0.053244404250508706,0.006895772100384354,0.018426407415781144,0.09914085462355868,0.007913181098801719,0.2215690707664481,0.025096088627628306,0.08173185620619489,0.973999547818223,0.020235134524078678,0.2306127063079358,0.3094053809631472,0.20845579923129098,0.25152611349762605,36.69209964412811,0.6600711743772242,0.4117437722419929,0.37722419928825623,0.6450533807829182,0.3478291814946619,0.37722419928825623,0.2926690391459075,0.08747330960854093,0.13416370106761566,0.10839857651245552,0.6496085409252669,0.17444839857651245,0.01693950177935943,0.05722419928825623,0.021708185053380784,0.05950177935943061,0.07402135231316725,0.8436298932384342,0.014163701067615659,0.06818505338078291,0.0011387900355871886,0.0,0.03359430604982207,0.6758718861209965,0.04320284697508897,0.19459074733096085,0.009893238434163702,0.00042704626334519574,TX
Utah,49,258.5,279.5,1.081230732393523,8.583447562853696,13.419753086419753,0.5895061728395061,0.4861111111111111,2.3950617283950617,0.13117283950617284,3.949074074074074,1.0895061728395061,0.1558641975308642,2005.162037037037,0.17592592592592593,0.035493827160493825,0.2962962962962963,0.15432098765432098,52.65432098765432,0.10185185185185185,0.2824074074074074,0.6990740740740741,0.12191358024691358,0.8024691358024691,0.1527777777777778,0.07253086419753087,0.1728395061728395,0.11419753086419752,0.15895061728395063,0.12345679012345678,0.1404320987654321,0.1404320987654321,0.14969135802469136,0.0,0.24691358024691357,0.2021604938271605,0.026234567901234566,0.0,0.33641975308641975,0.1867283950617284,0.21296296296296297,0.6712962962962963,0.1111111111111111,0.14351851851851852,0.21296296296296297,0.013888888888888888,0.5895061728395061,0.032407407407407406,0.7037037037037037,0.18209876543209877,0.0015432098765432098,0.06327160493827161,0.023148148148148147,0.2762345679012346,0.10802469135802469,0.13734567901234568,0.37808641975308643,0.06018518518518518,0.030864197530864196,0.041666666666666664,0.007716049382716049,0.2839506172839506,0.009259259259259259,0.044753086419753084,0.1388888888888889,0.043209876543209874,0.0030864197530864196,0.038580246913580245,0.08024691358024691,0.004629629629629629,0.17901234567901234,0.018518518518518517,0.06944444444444445,0.9598765432098766,0.024691358024691357,0.3441358024691358,0.33641975308641975,0.1697530864197531,0.14969135802469136,36.46729776247849,0.6282271944922547,0.35714285714285715,0.3433734939759036,0.6161790017211703,0.3795180722891566,0.3433734939759036,0.2977624784853701,0.10843373493975904,0.153184165232358,0.0972461273666093,0.6179001721170396,0.19535283993115318,0.0,0.060240963855421686,0.03442340791738382,0.06368330464716007,0.06884681583476764,0.8175559380378657,0.025817555938037865,0.08777969018932874,0.0051635111876075735,0.0,0.031841652323580036,0.653184165232358,0.04819277108433735,0.21944922547332185,0.0025817555938037868,0.0008605851979345956,UT
Vermont,50,53.5,59.5,1.113859649122807,8.568437706009927,13.2,0.2,0.4222222222222222,1.5555555555555556,0.24444444444444444,2.422222222222222,1.288888888888889,0.37777777777777777,2005.2222222222222,0.1111111111111111,0.1111111111111111,0.4,0.3111111111111111,43.333333333333336,0.044444444444444446,0.26666666666666666,0.4444444444444444,0.24444444444444444,0.6222222222222222,0.37777777777777777,0.2222222222222222,0.2222222222222222,0.13333333333333333,0.17777777777777778,0.08888888888888889,0.13333333333333333,0.17777777777777778,0.06666666666666667,0.0,0.022222222222222223,0.0,0.24444444444444444,0.0,0.3111111111111111,0.4222222222222222,0.022222222222222223,0.8888888888888888,0.08888888888888889,0.06666666666666667,0.2,0.08888888888888889,0.5777777777777777,0.06666666666666667,0.6666666666666666,0.08888888888888889,0.0,0.1111111111111111,0.06666666666666667,0.08888888888888889,0.2,0.0,0.7111111111111111,0.0,0.0,0.022222222222222223,0.022222222222222223,0.17777777777777778,0.022222222222222223,0.0,0.2,0.06666666666666667,0.0,0.0,0.15555555555555556,0.022222222222222223,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.8222222222222222,0.044444444444444446,0.28888888888888886,0.28888888888888886,0.3111111111111111,0.1111111111111111,40.636842105263156,0.6263157894736842,0.5421052631578948,0.5052631578947369,0.6842105263157895,0.3157894736842105,0.5052631578947369,0.17894736842105263,0.031578947368421054,0.17894736842105263,0.1,0.6842105263157895,0.18947368421052632,0.0,0.05789473684210526,0.0,0.031578947368421054,0.14210526315789473,0.7157894736842105,0.031578947368421054,0.11052631578947368,0.0,0.1368421052631579,0.0,0.531578947368421,0.015789473684210527,0.2736842105263158,0.021052631578947368,0.0,VT
Virginia,51,717.0,757.0,1.055810171496156,8.549907270929056,12.818181818181818,0.3751196172248804,0.3157894736842105,1.8497607655502393,0.10717703349282297,2.5674641148325357,1.0736842105263158,0.3157894736842105,2003.9052631578948,0.17799043062200956,0.0430622009569378,0.27751196172248804,0.11291866028708133,50.67464114832536,0.10813397129186603,0.31004784688995213,0.5665071770334928,0.09473684210526316,0.6813397129186602,0.3004784688995215,0.0660287081339713,0.15502392344497606,0.11004784688995216,0.1521531100478469,0.15789473684210525,0.15023923444976076,0.13779904306220095,0.1368421052631579,0.2583732057416268,0.16842105263157894,0.0430622009569378,0.0,0.0,0.18851674641148325,0.33875598086124403,0.1492822966507177,0.7617224880382775,0.08516746411483253,0.09856459330143541,0.29952153110047847,0.02200956937799043,0.5645933014354066,0.015311004784688996,0.7617224880382775,0.0,0.014354066985645933,0.1923444976076555,0.021052631578947368,0.215311004784689,0.1444976076555024,0.10047846889952153,0.4995215311004785,0.019138755980861243,0.019138755980861243,0.05837320574162679,0.003827751196172249,0.3186602870813397,0.007655502392344498,0.05550239234449761,0.12535885167464114,0.042105263157894736,0.015311004784688996,0.027751196172248804,0.06507177033492823,0.019138755980861243,0.13014354066985645,0.03349282296650718,0.04880382775119617,0.9416267942583733,0.02583732057416268,0.307177033492823,0.3186602870813397,0.17703349282296652,0.19712918660287082,41.15843137254902,0.6501960784313725,0.4611764705882353,0.46901960784313723,0.7403921568627451,0.2568627450980392,0.46901960784313723,0.18274509803921568,0.11215686274509803,0.06627450980392156,0.16941176470588235,0.7415686274509804,0.1407843137254902,0.001176470588235294,0.0392156862745098,0.01803921568627451,0.042352941176470586,0.06431372549019608,0.8129411764705883,0.036470588235294116,0.08627450980392157,0.012941176470588235,0.0,0.0596078431372549,0.5662745098039216,0.006666666666666667,0.31607843137254904,0.011372549019607842,0.000392156862745098,VA
Washington,53,501.5,543.5,1.0838502401628656,6.937387265773461,12.959245283018868,0.5343396226415095,0.21358490566037736,2.046792452830189,0.16679245283018868,3.3667924528301887,1.1169811320754717,0.3011320754716981,2002.9245283018868,0.129811320754717,0.04377358490566038,0.32754716981132076,0.1879245283018868,46.660377358490564,0.020377358490566037,0.3071698113207547,0.6475471698113208,0.14641509433962263,0.7222641509433962,0.28,0.09132075471698113,0.15547169811320755,0.12679245283018867,0.16452830188679246,0.14264150943396225,0.13358490566037737,0.14867924528301887,0.12830188679245283,0.2558490566037736,0.1449056603773585,0.21962264150943397,0.0,0.005283018867924529,0.3011320754716981,0.07320754716981132,0.1750943396226415,0.7094339622641509,0.11471698113207547,0.17433962264150943,0.2188679245283019,0.02188679245283019,0.5471698113207547,0.0369811320754717,0.6837735849056604,0.1630188679245283,0.009056603773584906,0.11849056603773585,0.011320754716981131,0.2656603773584906,0.1569811320754717,0.10037735849056603,0.43471698113207546,0.01509433962264151,0.027169811320754716,0.05433962264150943,0.027924528301886794,0.29132075471698116,0.018113207547169812,0.052830188679245285,0.12377358490566037,0.04,0.005283018867924529,0.04,0.10264150943396226,0.0037735849056603774,0.1290566037735849,0.03773584905660377,0.03471698113207547,0.9773584905660377,0.009811320754716982,0.29132075471698116,0.3418867924528302,0.17886792452830189,0.1879245283018868,39.05246913580247,0.6419753086419753,0.38117283950617287,0.37962962962962965,0.6697530864197531,0.32613168724279834,0.37962962962962965,0.2932098765432099,0.14814814814814814,0.09002057613168725,0.08796296296296297,0.6728395061728395,0.17232510288065844,0.00102880658436214,0.058127572016460904,0.016975308641975308,0.06481481481481481,0.08796296296296297,0.8400205761316872,0.01594650205761317,0.05555555555555555,0.023148148148148147,0.029835390946502057,0.05246913580246913,0.6939300411522634,0.007716049382716049,0.14454732510288065,0.0015432098765432098,0.0015432098765432098,WA
West Virginia,54,248.0,268.5,1.0827154471544715,13.504127985712024,13.013293943870014,0.36336779911373707,0.4091580502215657,1.93205317577548,0.0723781388478582,2.6942392909896604,1.1004431314623337,0.2511078286558346,2004.9660265878877,0.2363367799113737,0.028064992614475627,0.18759231905465287,0.16100443131462333,50.79025110782866,0.0103397341211226,0.24224519940915806,0.5760709010339734,0.06794682422451995,0.691285081240768,0.2511078286558346,0.0827178729689808,0.16986706056129985,0.10782865583456426,0.12259970457902511,0.11964549483013294,0.172821270310192,0.1432791728212703,0.16395864106351551,0.2274741506646972,0.172821270310192,0.008862629246676515,0.0029542097488921715,0.0,0.32200886262924666,0.2658788774002954,0.06351550960118169,0.843426883308715,0.0930576070901034,0.04431314623338257,0.30576070901033975,0.0206794682422452,0.6085672082717873,0.01624815361890694,0.7326440177252584,0.11964549483013294,0.01624815361890694,0.10782865583456426,0.01624815361890694,0.24963072378138848,0.1861152141802068,0.0723781388478582,0.4667651403249631,0.0103397341211226,0.014771048744460856,0.04579025110782865,0.008862629246676515,0.20974889217134415,0.01772525849335303,0.056129985228951254,0.16986706056129985,0.023633677991137372,0.014771048744460856,0.0310192023633678,0.08567208271787297,0.01772525849335303,0.172821270310192,0.03692762186115214,0.04874446085672083,0.9763663220088626,0.011816838995568686,0.33382570162481534,0.33825701624815363,0.1831610044313146,0.1447562776957164,40.309048178613395,0.6686251468860165,0.4371327849588719,0.4712103407755582,0.6944770857814336,0.30552291421856637,0.4712103407755582,0.2009400705052879,0.12338425381903642,0.10223266745005875,0.10223266745005875,0.6944770857814336,0.17156286721504113,0.0023501762632197414,0.0564042303172738,0.009400705052878966,0.0399529964747356,0.0846063454759107,0.7685076380728555,0.0282021151586369,0.11633372502937721,0.0,0.06110458284371328,0.0023501762632197414,0.5522914218566393,0.05875440658049354,0.27144535840188017,0.0023501762632197414,0.0,WV
